,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
5509,Shawn O'Donnell's American Grill and Irish Pub,,47.6515886,-122.350136,pub,OSM-7860688179,Fremont Village Square,3601 Fremont Avenue North 98103,47.6517839,-122.3503364,building,OSM-117752670,2
5510,Seattle Flowers,600 2nd Avenue,47.6024841,-122.332397,florist,OSM-1216902579,Corgiat Building,222 South Main Street 98104,47.6002146,-122.3310788,building,OSM-925422975,0
5511,Crown Hotel Building,97 South Main Street,47.5999008,-122.3345779,building,OSM-164258077,One Yesler Building,1 Yesler Way 98104,47.6015519,-122.3357551,building,OSM-226321130,0
5512,5th Ave & Seneca St,,47.6081772,-122.333405,bus_stop,OSM-6364045916,IBM Building,1200 5th Avenue 98101,47.6084671,-122.3330354,building,OSM-107124282,0
5513,Moore Coffee Seattle,112 Stewart Street 98101,47.6107718,-122.3409566,cafe,OSM-6065233488,The Liberty Building,114 Pike Street 98101,47.6093332,-122.3395393,building,OSM-397007184,0
5514,Roberto's For Hair,1111 3rd Ave 98101,47.606465,-122.335364,Hair Salons,YELP-HIyAv_6uhjGWAlGkDPOW2A,Roberto's for Hair,,47.6064479,-122.3352905,hairdresser,OSM-3655990925,1
5515,Magnolia Mailbox,3213 West Wheeler Street,47.6399744,-122.3989736,post_office,OSM-459169513,Magnolia Professional Building,3203 West McGraw Street 98199,47.6393762,-122.3986105,commercial,OSM-38654631,3
5516,Commissary Korean Kitchen,521 3rd Avenue 98104,47.602498,-122.3314135,restaurant,OSM-2351700822,Commissary Korean Kitchen,,47.602448,-122.3314207,restaurant,OSM-2181700592,1
5517,Tobacco Patch,89 Yesler Way 98104,47.6016171,-122.3348999,tobacco,OSM-2354406522,Exchange Building,817 2nd Avenue,47.6039937,-122.3349018,commercial,OSM-240874270,0
5518,Cupcake Royale,4556 California Avenue Southwest 98116,47.5612196,-122.3865559,cafe,OSM-440842898,Campbell Building,4218 Southwest Alaska Street 98116,47.5612363,-122.3863852,building,OSM-541741554,2
5519,NE 45th St & 9th Ave NE,,47.6613762,-122.318029,bus_stop,OSM-1081984042,University District Building,1107 Northeast 45th Street 98105,47.6609402,-122.3162657,building,OSM-222834337,0
5520,Hill's Barbershop,,47.6024337,-122.3329038,hairdresser,OSM-4539170338,King County Administration Building,500 4th Avenue 98104,47.6030533,-122.3294153,office,OSM-37551461,0
5521,Datza,2201 Eastlake Avenue East B,47.6385017,-122.3261721,leisure,OSM-5761445371,Waterton,2201 Eastlake Avenue East 98102,47.6385007,-122.3262432,building,OSM-745400909,2
5522,T-Mobile,401 Broadway East 98102,47.6229133,-122.3211921,mobile_phone,OSM-2158667679,Broadway Market,401 Broadway East 98102,47.622583,-122.3215247,commercial,OSM-53919504,2
5523,E-Trade,1405 4th Avenue 98101,47.6093215,-122.336143,office,OSM-2404244834,U.S. Bank Centre,1420 5th Avenue 98101,47.610501,-122.3345554,building,OSM-397021768,0
5524,Maple Woods,,47.5135425,-122.2656635,leisure,OSM-4038338080,Kubota Garden,9817 55th Avenue South 98118,47.5129667,-122.2673204,leisure,OSM-42006992,2
5525,Fine Cuts,1019 3rd,47.6060249,-122.3346578,hairdresser,OSM-3655990726,Hotel Monaco Seattle,1101 4th Avenue 98101,47.6069385,-122.3341143,hotel,OSM-232080837,0
5526,E-Trade,1405 4th Avenue,47.6093215,-122.336143,office,OSM-2404244834,Fairmont Olympic Hotel,411 University Street 98101,47.6080973,-122.3339606,hotel,OSM-35824976,0
5527,Blink Optical at the Polyclinic,,47.6074623,-122.3293251,optician,OSM-4622544390,The Polyclinic Madison Center,904 7th Avenue 98104,47.6072963,-122.328952,clinic,OSM-184526371,2
5528,Elysian Bar,1516 2nd,47.6097616,-122.3390598,bar,OSM-2404247450,Eatery,1620 4th Avenue 98101,47.6119199,-122.3377809,food_court,OSM-456870471,0
5529,Bartell Drugs,1628 5th Avenue 98101,47.6125609,-122.3370365,pharmacy,OSM-5437093392,Medical Dental Building,509 Olive Way 98101,47.6127125,-122.3366228,building,OSM-232076576,2
5530,IBM Building Parking ,,47.6086040,-122.3330184,parking,OSM-2576506099,IBM Building,1200 5th Avenue 98101,47.6084671,-122.3330354,building,OSM-107124282,3
5531,Oriental Mart,1506 Pike Place 98101,47.6089072,-122.3407170,convenience,OSM-8477497053,Corner Market,1530 Post Alley 98101,47.608958,-122.3405792,marketplace,OSM-206858876,2
5532,WeWork,,47.6163413,-122.3324533,office,OSM-6515959988,Hyatt Regency Seattle,808 Howell Street 98101,47.61486,-122.3344587,hotel,OSM-520654959,0
5533,Starbucks,305 Harrison Street 98109,47.6210430252585,-122.350775,Coffee & Tea,YELP-Np7_RuKONBGZ6ihDtlZLtg,Seattle Center Armory,305 Harrison Street 98109,47.6214722,-122.3508254,building,OSM-231764919,2
5534,Hot Stove Society,2000 4th Ave 98121,47.613434,-122.340057,Cooking Schools,YELP-wGKSBK5G3e2IOKdKyYeDVg,Hotel Max,620 Stewart Street 98101,47.6142727,-122.3366951,hotel,OSM-223929030,0
5535,Potbelly,2030 6th,47.6148558,-122.3387467,fast_food,OSM-3885566430,Amazon.com Doppler,2021 7th Avenue 98121,47.6149549,-122.3383976,office,OSM-379950575,0
5536,A Pizza Mart - Stewart,925 Stewart,47.6160673,-122.333539,restaurant,OSM-2327794662,Hyatt Regency Seattle,808 Howell Street 98101,47.61486,-122.3344587,hotel,OSM-520654959,0
5537,General Porpoise Doughnuts - Amazon Spheres,2101 7th Avenue 98121,47.6155139,-122.3395326,cafe,OSM-6222061489,Amazon.com The Spheres,2101 7th Avenue 98121,47.6156461,-122.3394314,building,OSM-868099742,2
5538,The Bubble Tea Shop,305 Harrison Street 98109,47.62187098700928,-122.35045338772829,Bubble Tea; Juice Bars & Smoothies,YELP-056tdOgTiWo2A0nFvPE942,Seattle Center Armory,305 Harrison Street 98109,47.6214722,-122.3508254,building,OSM-231764919,2
5539,Frog,413 Pine Street 98101,47.6112399,-122.3366254,office,OSM-4438089562,Qwest Plaza,1600 7th Avenue 98191,47.6132389,-122.3343985,building,OSM-331281876,0
5540,Bartell Drugs,1101 Madison Street 98104,47.6092861,-122.3247586,pharmacy,OSM-4360887360,Bartell Drugs,1101 Madison St 98104,47.60933438321,-122.32465199731,Drugstores; Photography Stores & Services; Grocery,YELP-N7wRe5-Z6dd4Zlo1pM7iFA,1
5541,Subway,100 4th Ave N Ste 120 Fisher Plaza 98109,47.61877504312177,-122.34837794573527,Sandwiches,YELP-581ukwLxE23ixsOaf60650,KOMO Plaza West,100 4th Avenue North 98109,47.6189588,-122.3485225,building,OSM-417682781,2
5542,Michou Deli,1904 Pike Place 98101,47.6098611,-122.342338,restaurant,OSM-2169291690,Terminal Sales Building,1932 1st Avenue 98101,47.6111281,-122.3421192,building,OSM-206883226,0
5543,Trophy Cupcakes,,47.6227502,-122.3340763,bakery,OSM-5080617721,Amazon.com Gatsby,428 Westlake Avenue North 98109,47.622876,-122.3380665,office,OSM-231658838,0
5544,Seattle Art Museum,1300 1st Ave,47.607697,-122.338175,Art Museums; Venues & Event Spaces; Cafes,YELP-937YYexfSIXPBmNSNn7ERg,Corner Market,1530 Post Alley 98101,47.608958,-122.3405792,marketplace,OSM-206858876,0
5545,Totem Smokehouse,1906 Place,47.6098951,-122.3423969,butcher,OSM-2397461006,The Liberty Building,114 Pike Street 98101,47.6093332,-122.3395393,building,OSM-397007184,0
5546,Hotel Ballard Public Parking ,5093 20th Avenue Northwest 98107,47.6662122,-122.3822523,parking,OSM-3903480113,Hotel Ballard,5216 Ballard Avenue Northwest 98107,47.6662264,-122.3825555,hotel,OSM-161907007,3
5547,mBar,400 Fairview Avenue North 98109,47.6227047,-122.3338053,bar,OSM-0927585347,400 Fairview,400 Fairview Avenue North 98109,47.6225386,-122.3339223,building,OSM-362653691,2
5548,Beacon Avenue Food Bank,6230 Beacon Avenue South 98108,47.5465515,-122.3002098,,OSM-6697384728,Bethany United Church of Christ,6230 Beacon Avenue South 98108,47.5465975,-122.2999875,place_of_worship,OSM-228537619,2
5549,Emerald Grill,211 Dexter Avenue North 98109,47.6199516,-122.3426202,restaurant,OSM-9197645999,Holiday Inn Seattle Downtown,211 Dexter Avenue North 98109,47.6203084,-122.3427973,hotel,OSM-217604429,2
5550,King County Administration Building,500 4th,47.6030533,-122.3294153,office,OSM-37551461,Pacific Building,720 3rd Avenue 98104,47.6041256,-122.3321877,building,OSM-357527945,0
5551,Revel,491 North 36th Street,47.652021,-122.3542158,restaurant,OSM-7114948783,Revel,,47.652032,-122.3542517,restaurant,OSM-2664948187,1
5552,7-Eleven,627 1st,47.6025033,-122.3345116,convenience,OSM-2351695680,Hoge Building,705 2nd Avenue 98104,47.6030286,-122.3336458,building,OSM-110176004,0
5553,Ballard Nail Studio,5612 24th Avenue Northwest 101 98107,47.6700266,-122.387863,beauty,OSM-3407702095,Ballard Nail Studio,5615 24th Ave NW 98107,47.66996,-122.38799,Nail Salons; Hair Removal,YELP-Gouk1RdHorGAdsk0EfloVQ,1
5554,2nd Ave & Seneca St,,47.6062002,-122.3362386,bus_stop,OSM-3629590500,Fairmont Olympic Hotel,411 University Street 98101,47.6080973,-122.3339606,hotel,OSM-35824976,0
5555,Marion St & 1st Ave,,47.604143,-122.3351428,bus_stop,OSM-8653226611,Second & Seneca Building,1191 2nd Avenue 98101,47.605992,-122.3366655,building,OSM-232080292,0
5556,Jasmine,,47.6094863,-122.3412579,restaurant,OSM-3723805732,First & Stewart Building,101 Stewart Street 98101,47.6103156,-122.340869,building,OSM-231360589,0
5557,Pizza Professionals,108 Occidental Avenue South 98104,47.6014065,-122.3326507,restaurant,OSM-2351695469,King County Administration Building,500 4th Avenue 98104,47.6030533,-122.3294153,office,OSM-37551461,0
5558,Pine St & 2nd Ave,,47.610142,-122.3402951,bus_stop,OSM-4560920793,Mann Building,1411 3rd Avenue 98101,47.6088317,-122.3374197,building,OSM-232079821,0
5559,Emerald Grill,,47.62016,-122.34262,American (New),YELP-723CuyAXJOhSFQaNbqu159,Holiday Inn Seattle Downtown,211 Dexter Avenue North 98109,47.6203084,-122.3427973,hotel,OSM-217604429,2
5560,Seattle Shirt Company Pier 55,1101 Alaskan Way 98104,47.604796856446477,-122.33962717548248,Souvenir Shops; Accessories; Women's Clothing,YELP-1113VRCHV4EPoGolRAM076,Pier 55,1101 Alaskan Way 98104,47.6047924,-122.3399594,building,OSM-166910704,2
5561,2200 Westlake Dentistry,900 Lenora Street 216,47.6179278,-122.337728,dentist,OSM-3881573102,Amazon.com Day 1,2121 7th Avenue 98121,47.616055,-122.3401759,commercial,OSM-398816073,0
5562,Phillips Law Firm,1420 5th Avenue 98101,47.610704261426224,-122.33486615621060,Personal Injury Law,YELP-817Efnt5CbtB04EVcnf317,U.S. Bank Centre,1420 5th Avenue 98101,47.610501,-122.3345554,building,OSM-397021768,2
5563,Fainting Goat Gelato,3415 Fremont Avenue North A 98103,47.6501499,-122.3500078,cafe,OSM-2293956746,Fainting Goat Gelato,3415 Fremont Ave N Ste A 98103,47.65014,-122.35001,Gelato,YELP-bQ53DdepBiidFUcnQb2Esw,1
5564,Woven Art,200 1st Avenue South 98104,47.6007612,-122.3339752,furniture,OSM-2351695526,Totem Pole Loand,627 1st Avenue 98104,47.602439,-122.3346465,building,OSM-397007182,0
5565,Pacific Building Parking ,,47.6043055,-122.3321058,parking_entrance,OSM-5385906242,Pacific Building,720 3rd Avenue 98104,47.6041256,-122.3321877,building,OSM-357527945,3
5566,Genghis Khan Chinese Restaurant,1422 1st Avenue 98101,47.6084544,-122.3394193,restaurant,OSM-2397493523,Mann Building,1411 3rd Avenue 98101,47.6088317,-122.3374197,building,OSM-232079821,0
5567,Mae Phim,213 Pike Street,47.6094359,-122.3381675,restaurant,OSM-2404249352,Motif Seattle Hotel,1415 5th Avenue 98101,47.6100147,-122.3355346,hotel,OSM-232078049,0
5568,The Fig & The Judge,515 Madison St 98104,47.606644,-122.330682,American (New); Breakfast & Brunch,YELP-34IdM25cUprfJ-6ig_y99g,The Fig and the Judge,,47.6067805,-122.330801,restaurant,OSM-5680764521,1
5569,Japanese Garden,,47.5137981,-122.2658687,leisure,OSM-5718338238,Kubota Garden,9817 55th Avenue South 98118,47.5129667,-122.2673204,leisure,OSM-42006992,2
5570,Taco Del Mar,,47.6158168,-122.3344681,fast_food,OSM-2700939597,Aspira,1823 Terry Avenue 98101,47.6158804,-122.3334869,building,OSM-223937029,0
5571,W Nickerson St & W Emerson St ,,47.6542831,-122.375459,bus_stop,OSM-490823341,Nickerson Business Center,3837 13th Avenue West 98119,47.6550476,-122.3739968,building,OSM-224296165,3
5572,Rock Box,1603 Nagle Place,47.6154799,-122.3202129,bar,OSM-2158667094,Chophouse Row,1424 11th Avenue 98122,47.6136674,-122.3177527,building,OSM-206624494,0
5573,McKinnon Furniture,1201 Western Avenue 98101,47.6056274,-122.3390579,furniture,OSM-2404255594,Schoenfeld Furniture Store Building,1012 1st Avenue 98104,47.6052724,-122.3362988,building,OSM-357939320,0
5574,Currant Bistro,2120,47.6143308,-122.3417951,restaurant,OSM-6277471971,Warwick Seattle Hotel,2030 4th Avenue 98121,47.6139175,-122.3408928,hotel,OSM-185786800,0
5575,Washington Jaw & Facial Surgery,2111 North Northgate Way 98133,47.70835,-122.33334,Oral Surgeons; Cosmetic Dentists,YELP-054MkabzJSrqrnwkVkR039,Northgate Meridian Building,2111 North Northgate Way 98133,47.708406,-122.3333944,building,OSM-222583780,2
5576,Qwest Plaza,1600 7th Avenue 98191,47.6132389,-122.3343985,building,OSM-331281876,Medical Dental Building,509 Olive Way 98101,47.6127125,-122.3366228,building,OSM-232076576,0
5577,Caffe Vita,115 Prefontaine Place South 98104,47.6010326,-122.329437,cafe,OSM-2351711944,Caffe Vita,,47.6010965,-122.329436,cafe,OSM-4191711496,1
5578,MacLeod's,5200,47.6658489,-122.3823178,pub,OSM-2138396692,Hotel Ballard,5216 Ballard Avenue Northwest 98107,47.6662264,-122.3825555,hotel,OSM-161907007,0
5579,Madison Cuts,1101 Madison St Ste 100 98104,47.6092508940645,-122.324217937838,Barbers,YELP-475NbsRW8R7a0DGG1em134,Swedish First Hill Medical Center,747 Broadway 98122,47.6086102,-122.3222589,hospital,OSM-333369584,2
5580,Flatstick Pub - Pioneer Square,240 2nd Avenue,47.6001632,-122.331005,pub,OSM-4255238044,Jackson Square Condos,121 South Jackson Street 98104,47.5989581,-122.3331725,building,OSM-389138210,0
5581,Brick + Mortar,1210 4th Avenue 98101,47.6079456,-122.3343387,shoes,OSM-2404244792,Fairmont Olympic Hotel,411 University Street 98101,47.6080973,-122.3339606,hotel,OSM-35824976,2
5582,Pioneer Square Station ,,47.6026524,-122.3319761,subway_entrance,OSM-583123485,Pioneer Square Hotel,77 Yesler 98104,47.6015425,-122.3352151,building,OSM-140631761,3
5583,Umpqua Bank,1111 3rd Ave Ste 100 98101,47.606813546161526,-122.3354605426798,Banks & Credit Unions,YELP-QGvcNvJbMD--kwI9PsmTTQ,Umpqua Bank,,47.6068694,-122.3354034,bank,OSM-3996640131,1
5584,Hattie's Hat,5231 Ballard Avenue Northwest 98107,47.6661245,-122.3830931,bar,OSM-1308163937,The Flatiron Building,5135 Ballard Avenue Northwest 98107,47.6650683,-122.3818953,building,OSM-217363115,0
5585,Fremont Ave N & N 34th St,,47.6498099,-122.3499106,bus_stop,OSM-4245261057,Fremont Building,3417 Fremont Avenue North 98103,47.6502868,-122.3501967,building,OSM-114913789,3
5586,U.S. Bank,725 1st Avenue,47.6030541,-122.33497,bank,OSM-2354350263,Howard Building,612 1st Avenue 98104,47.6023774,-122.3336546,building,OSM-184253774,0
5587,Pirkko,1407 1st Avenue,47.60806,-122.3395788,clothes,OSM-2397493454,Olympic Tower,217 Pine Street 98101,47.6103732,-122.3388327,building,OSM-232079590,0
5588,ecigExpress,118 1st Avenue South 98104,47.601062,-122.3339383,tobacco,OSM-2351695504,Howard Building,612 1st Avenue 98104,47.6023774,-122.3336546,building,OSM-184253774,0
5589,Jars Juice,1099 Stewart Street,47.6167026,-122.3327111,beverages,OSM-3968905431,Metropolitan Park: East Tower,1730 Minor Avenue 98101,47.6169613,-122.3297032,building,OSM-164659864,0
5590,Seneca St & 6th Ave,,47.6087373,-122.3315933,bus_stop,OSM-4580638727,Sheraton Seattle,1400 6th Avenue 98101,47.6108757,-122.3334629,hotel,OSM-232078056,0
5591,Market Place Tower ,,47.6115221,-122.344119,parking,OSM-4474401951,Market Place One,2003 Western Avenue 98121,47.6108351,-122.344866,building,OSM-231355701,3
5592,Bon Voyage Vintage,110 Washington Street,47.6009989,-122.3337889,clothes,OSM-2351695477,Monterey Lofts,406 2nd Avenue Extension South 98104,47.6011661,-122.3311664,building,OSM-226323029,0
5593,Pioneer Square Saloon,73 Yesler Way 98104,47.6016394,-122.3354840,bar,OSM-2406754574,Pioneer Square Hotel,77 Yesler 98104,47.6015425,-122.3352151,building,OSM-140631761,2
5594,Verizon,817,47.603671,-122.33556,mobile_phone,OSM-3006177472,Schoenfeld Furniture Store Building,1012 1st Avenue 98104,47.6052724,-122.3362988,building,OSM-357939320,0
5595,Suite 410 Bar & Lounge,410 Stewart Street,47.6125905,-122.3386268,bar,OSM-2327741767,Medical Dental Building,509 Olive Way 98101,47.6127125,-122.3366228,building,OSM-232076576,0
5596,Seattle Children's Museum,305 Harrison St 98109,47.62140394334022,-122.35088265889564,Children's Museums,YELP-Ws_eKHc-bOKeJIZtXGL94A,Seattle Center Armory,305 Harrison Street 98109,47.6214722,-122.3508254,building,OSM-231764919,2
5597,Top Pot Doughnuts,720 3rd,47.6040466,-122.3323,cafe,OSM-3475602294,Hoge Building,705 2nd Avenue 98104,47.6030286,-122.3336458,building,OSM-110176004,0
5598,Pita Xpress,999,47.6052167,-122.334567,fast_food,OSM-3664980026,1111 Third Avenue,1111 3rd Avenue 98101,47.6066254,-122.335405,building,OSM-232080287,0
5599,Pegasus Coffee Bar,711 3rd Ave Ste 314,47.60367,-122.33258,Coffee Roasteries,YELP-VQ5PmPRFi4wYXw03nkNlKw,Yesler Building,95 Yesler Way 98104,47.6016022,-122.3344721,building,OSM-439990280,0
5600,Seattle Bonding Company,321 Yesler Way 98104,47.6015927,-122.329475,office,OSM-2351712454,Pacific Commercial Building,240 2nd Avenue South 98104,47.6002528,-122.3311728,building,OSM-340368682,0
5601,W Nickerson St & 12th Ave W ,,47.654826,-122.372015,bus_stop,OSM-457373959,Nickerson Business Center,3837 13th Avenue West 98119,47.6550476,-122.3739968,building,OSM-224296165,3
5602,Accents On You Salon,817 Madison Street,47.6081452,-122.3276522,hairdresser,OSM-2159323180,Cabrini Medical Tower,901 Boren Avenue 98104,47.6086111,-122.3252644,office,OSM-236757190,0
5603,4th Ave & Pike St ,,47.6110679,-122.3373261,bus_stop,OSM-4802259074,1525 4th Avenue Building,1525 4th Avenue 98101,47.6107718,-122.3376352,building,OSM-363046821,3
5604,Caffe Vita,115 Prefontaine Place South 98104,47.6010706,-122.329456,cafe,OSM-4721711648,Tashiro Kaplan Artist Lofts,115 Prefontaine Place South 98104,47.6011314,-122.3297286,building,OSM-226323016,2
5605,Market Place Tower ,,47.6115492,-122.344149,parking,OSM-4539565039,Market Place One,2003 Western Avenue 98121,47.6108351,-122.344866,building,OSM-231355701,3
5606,Royal Grinders,3526 Fremont Place North 98103,47.6513311,-122.3507373,fast_food,OSM-1305387335,Peck Building,701 North 36th Street 98103,47.6510564,-122.349571,building,OSM-114913793,0
5607,Washington Jaw & Facial Surgery,2111 North Northgate Way 105 98133,47.70837,-122.33332,Oral Surgeons; Cosmetic Dentists,YELP-D_LMkabzJSrqrnwkVkRdEg,Washington Jaw & Facial Surgery,2111 North Northgate Way 105 98133,47.7084631,-122.3333216,doctors,OSM-9021178905,1
5608,Marcella's La Boutique,,47.6094351,-122.336276,clothes,OSM-4531038740,Financial Center,1215 4th Avenue 98161,47.6076166,-122.3347731,commercial,OSM-232079587,0
5609,Red Bowls,812 3rd Ave 98104,47.60469,-122.33282,Japanese; Korean,YELP-hr0NwXXap5nhsZ1PslEkrg,Red Bowls,,47.6046896,-122.3329182,restaurant,OSM-4458635042,1
5610,Deja Vu Showgirls,1510 First Avenue 98101,47.6091809,-122.3400745,stripclub,OSM-2397493401,Benaroya Hall,200 University Street 98101,47.6081173,-122.3370106,theatre,OSM-69273374,0
5611,The UPS Store,1700 7th Avenue 116 98101,47.614361,-122.335852,post_office,OSM-2700939598,1800 Ninth,1800 9th Avenue 98101,47.6153154,-122.333332,building,OSM-223937051,0
5612,3rd Ave & Seneca St ,,47.6069627,-122.335012,bus_stop,OSM-9245166507,1111 Third Avenue,1111 3rd Avenue 98101,47.6066254,-122.335405,building,OSM-232080287,3
5613,Smoke Lounge,409 2nd Extension South,47.6011833,-122.3318019,tobacco,OSM-2351695627,Howard Building,612 1st Avenue 98104,47.6023774,-122.3336546,building,OSM-184253774,0
5614,Coterie Worklounge,1414 4th Avenue,47.6098357,-122.3360493,office,OSM-2404230842,The Liberty Building,114 Pike Street 98101,47.6093332,-122.3395393,building,OSM-397007184,0
5615,Union Arms,614 East Union Street 98122,47.6131461,-122.3236952,,OSM-4909323810,Union Manor;Union Arms,604 East Union Street 98122,47.6132107,-122.3239162,building,OSM-236754239,2
5616,East Green Lake Dr N & Latona Ave NE ,,47.6814649,-122.327386,bus_stop,OSM-2948512026,The Great Hall at Green Lake,7220 Woodlawn Avenue Northeast 98115,47.6810999,-122.3248231,events_venue,OSM-222569509,3
5617,Bank of America,,47.6084015,-122.33527,atm,OSM-3847955257,Skinner Building,1301 5th Avenue 98101,47.6093269,-122.3338974,building,OSM-37585125,0
5618,Hansen / Scott Gallery,121 Prefontaine Place South 98104,47.6011399,-122.329540,art,OSM-7731711818,Tashiro Kaplan Artist Lofts,115 Prefontaine Place South 98104,47.6011314,-122.3297286,building,OSM-226323016,2
5619,Simone David Barbershop,,47.6103548,-122.3341156,hairdresser,OSM-4508635130,U.S. Bank Centre,1420 5th Avenue 98101,47.610501,-122.3345554,building,OSM-397021768,2
5620,Starbucks,600 Stewart Street 98101,47.613882,-122.336986,cafe,OSM-9226076039,Plaza 600,600 Stewart Street 98101,47.6140462,-122.3370887,commercial,OSM-223929018,2
5621,W Nickerson St & 11th Ave W ,,47.6549624,-122.371637,bus_stop,OSM-3798449094,Nickerson Business Center,3837 13th Avenue West 98119,47.6550476,-122.3739968,building,OSM-224296165,3
5622,Tavolata,501 East Pike Street 98122,47.6139607,-122.3253177,restaurant,OSM-2159323028,Union Manor;Union Arms,604 East Union Street 98122,47.6132107,-122.3239162,building,OSM-236754239,0
5623,Young Flower,607,47.6137521,-122.3365927,florist,OSM-2327794630,Hotel Max,620 Stewart Street 98101,47.6142727,-122.3366951,hotel,OSM-223929030,0
5624,Drexel Deli & Grocery,523,47.6025458,-122.331457,convenience,OSM-2351700823,Arctic Building,700 3rd Avenue 98104,47.6038442,-122.3319387,building,OSM-110176001,0
5625,Jimmy John's,1200 3rd Avenue 98101,47.6073178,-122.3353195,fast_food,OSM-3645099009,Pacific Telephone and Telegraph Co. Building,1200 3rd Avenue 98101,47.6074093,-122.3351938,building,OSM-232079583,2
5626,Chief Seattle Club,410 Extension South,47.6012773,-122.331271,community_centre,OSM-2351712524,Broderick Building,623 2nd Avenue 98104,47.6026655,-122.3333192,building,OSM-140628855,0
5627,Lisa Harris Gallery,1922 Pike Place,47.6101716,-122.3428782,art,OSM-2397461030,Landes Block,1st Avenue 98101,47.6107569,-122.3426848,building,OSM-206877616,0
5628,400 Harvard Apartments,401 Broadway East 98102,47.6225303,-122.3215837,,OSM-6218667708,Broadway Market,401 Broadway East 98102,47.622583,-122.3215247,commercial,OSM-53919504,2
5629,Wells Fargo Bank,999 3rd Ave 98104,47.605243,-122.334062,Banks & Credit Unions,YELP-305JVJCzb5yTUeICUWn358,Financial Center,1215 4th Avenue 98161,47.6076166,-122.3347731,commercial,OSM-232079587,2
5630,Beyond Threads,1603,47.6098918,-122.3412173,fabric,OSM-4137555552,Broderick Building,1500 1st Avenue 98101,47.6091147,-122.3398166,building,OSM-231361933,0
5631,Sound Credit Union,1109 Madison Street 98104,47.6095996,-122.3242662,bank,OSM-0299322298,Swedish First Hill Medical Center,747 Broadway 98122,47.6086102,-122.3222589,hospital,OSM-333369584,2
5632,Bacco Cafe,86 Pine Street 98101,47.6100367,-122.3413500,restaurant,OSM-8597555243,Inn at the Market Building,86 Pine Street 98101,47.6098988,-122.341414,hotel,OSM-409363106,2
5633,MacDonald-Miller Facility Solutions,1004 Madison Street,47.6090695,-122.3261045,office,OSM-2159322622,Cabrini Medical Tower,901 Boren Avenue 98104,47.6086111,-122.3252644,office,OSM-236757190,0
5634,Vetri,1404 1st Avenue 98101,47.608106,-122.3390944,art,OSM-2397493446,Harbor Steps Southeast Tower,1221 1st Avenue 98101,47.606339,-122.338211,building,OSM-363197077,0
5635,The Underground Gallery,214 1st Avenue South B12 98104,47.6003589,-122.3339793,art,OSM-2351695606,The Underground Gallery,,47.6003355,-122.3339123,art,OSM-8211695048,1
5636,Seattle Mystery Bookshop,117 Cherry Street 98104,47.6027369,-122.333569,books,OSM-2054069562,Lyon Building,607 3rd Avenue 98104,47.6028431,-122.3319369,building,OSM-110175997,0
5637,Comedy Underground,109 South Washington Street 98104,47.6005857,-122.333578,attraction,OSM-4626879391,200 Occidental Building,200 Occidental Avenue South,47.6004618,-122.3324973,commercial,OSM-27183365,0
5638,Pike Place Chowder,1530 Post Alley 98101,47.6094025,-122.34123,cafe,OSM-2397497113,Terminal Sales Building,1932 1st Avenue 98101,47.6111281,-122.3421192,building,OSM-206883226,0
5639,Galaxy Rune,3601 Fremont Avenue 207,47.6516235,-122.3502512,restaurant,OSM-6737717414,Fremont Space,600 North 36th Street 98103,47.6517341,-122.3509958,commercial,OSM-117752664,0
5640,Al Boccalino,1 Yesler Way,47.6015874,-122.3357382,restaurant,OSM-2365987286,Scheuerman Block,701 1st Avenue 98104,47.602837,-122.3340803,building,OSM-184253177,0
5641,Samir's Salon,515 Madison St 98104,47.6065940856934,-122.330749511719,Hair Salons,YELP-n7p-tN8gNQAz0y3N5_hX2A,Marriott Renaissance Hotel,515 Madison Street 98104,47.60659,-122.3307703,hotel,OSM-171729606,2
5642,4th Ave & Union St,,47.6094796,-122.3358616,bus_stop,OSM-5888842689,The Liberty Building,114 Pike Street 98101,47.6093332,-122.3395393,building,OSM-397007184,0
5643,Fainting Goat Gelato,3415 Fremont Ave N Ste A 98103,47.65014,-122.35001,Gelato,YELP-bQ53DdepBiidFUcnQb2Esw,Fainting Goat Gelato,3415 Fremont Avenue North A 98103,47.6501499,-122.3500078,cafe,OSM-2293956746,1
5644,Pizza Corner,,47.6683181,-122.3531624,fast_food,OSM-0287460293,Woodland Park Zoo,601 North 59th Street,47.6684421,-122.3509009,zoo,OSM-8097127,2
5645,Ivar's Fish Bar,,47.6039565,-122.338895,cafe,OSM-2744017412,1201 Western Building,1201 Western Avenue,47.6060085,-122.3394521,building,OSM-363197081,0
5646,Rachel's Ginger Beer,,47.6161943,-122.3387641,cafe,OSM-6981138332,Amazon.com The Spheres,2101 7th Avenue 98121,47.6156461,-122.3394314,building,OSM-868099742,0
5647,Ballard Nail Studio,5612 24th Avenue Northwest 101 98107,47.6700266,-122.387863,beauty,OSM-3407702095,Ballard Nail Studio,,47.6700401,-122.387881,beauty,OSM-4807702776,1
5648,UWMC Plaza Cafe,1959 NE Pacific St Ste SW-110 98195,47.6493332506334,-122.307169697172,Cafeteria; Coffee & Tea,YELP-067qohphkg3kz0EwKRe396,University of Washington Medical Center - Montlake,1959 Northeast Pacific Street 98195,47.6494128,-122.3075239,hospital,OSM-242182549,2
