,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
11204,Tiong Bahru Plaza ,,1.2866627,103.8275331,taxi,OSM-2722394052,Tiong Bahru Plaza,"302 Tiong Bahru Road #05-04, Tiong Bahru Plaza 168732",1.2864016,103.8273286,Shopping Centers,YELP-9dae8b919e733c8b21ca34,3
11205,UOB,475 Choa Chu Kang Avenue 3 #01-K3 Sunshine Place 680475,1.377615,103.73932,atm,OSM-4869133230,Sunshine Place,475 Choa Chu Kang Avenue 3 680475,1.3777679,103.7390721,Shopping Centers,YELP-57ca443585301a15cb839b,2
11206,Cold Storage,"1 Kim Seng Promenade Great World City, #B1-18/19 237994",1.29414,103.8314972,Grocery,YELP-e2facbe1fdb09e9612cb2f,Great World City,1 Kim Seng Promenade 237994,1.2936086,103.8318929,Shopping Centers,YELP-e1c5b29bd02986d01f3528,2
11207,Designer Bengal Singapore,Jalan Besar,1.3063429,103.8557857,pet,OSM-4745226918,Sim Lim Square,1 Rochor Canal Road 188504,1.3030332,103.8530255,Shopping Centers; Electronics,YELP-328b7d99c63a789bf27195,0
11208,Hainan Fried Hokkien Prawn Mee (#B1-34),505 Beach Road 199583,1.302879,103.8638826,restaurant,OSM-5580584821,Golden Mile Food Centre,505 Beach Road 199583,1.3031297,103.8638792,Food Court,YELP-ce399bcb0f388bbfbdadde,2
11209,Drum Tutor,,1.3150168,103.8945663,music_school,OSM-8597884873,Paya Lebar Square,60 Paya Lebar Rd Geylang 409051,1.3188127,103.8926009,Shared Office Spaces; Shopping Centers,YELP-817f493a77b71da6731648,0
11210,Pull & Bear,,1.2996189,103.8545565,clothes,OSM-3068355887,The Coffee Bean & Tea Leaf,51 Bras Basah Road #01-02B Manulife Centre 189554,1.2978899,103.8500977,Coffee & Tea,YELP-54aec4fe14ef6c5c48b911,0
11211,ANZ,Orchard Road,1.3058414,103.8308102,bank,OSM-4749080346,Ngee Ann City,391 Orchard Rd 238872,1.3026133,103.8347141,Shopping Centers,YELP-fafb8ba23d2ce505a9fe51,0
11212,Chinatown (NEL/DTL) ,,1.2850857,103.8443934,subway_entrance,OSM-1866626369,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,3
11213,SK Gold,,1.2990646,103.8554913,jewelry,OSM-4410032929,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
11214,The Rink,2 Jurong East Central 1 Level 3 609731,1.33321,103.740012,Skating Rinks,YELP-214263b76d01d97157a737,JCube,2 Jurong East Central 1 609731,1.3331889,103.7401628,Shopping Centers,YELP-55192640f0d43f005e98bf,2
11215,NTUC Fairprice,"302 Tiong Bahru Rd #B1-01/02, Tiong Bahru Plaza 168732",1.286145,103.827342,Grocery,YELP-5ce2aae25ae1690827fcc2,Tiong Bahru Plaza,"302 Tiong Bahru Road #05-04, Tiong Bahru Plaza 168732",1.2864016,103.8273286,Shopping Centers,YELP-9dae8b919e733c8b21ca34,2
11216,OCBC Bank,2 Orchard Turn 238801,1.304485,103.8320373,bank,OSM-7129655642,Shaw House,350 Orchard Road 238868,1.3058286,103.8315296,Department Stores; Shopping Centers,YELP-f18153525385734eb422f6,0
11217,Yunomori Onsen & Spa Singapore,1 Stadium Pl Kallang Wave Mall 397628,1.30339,103.8728037,Day Spas; Massage,YELP-386bdca74c9e89faf9a175,Kallang Wave Mall,1 Stadium Place 397720,1.3034697,103.8732445,Shopping Centers,YELP-34368a57a41070e608bfc3,2
11218,Oriole,"96 Somerset Road #01-01, Pan Pacific Serviced Suites Orchard 238163",1.300800017,103.8381851,Coffee & Tea; Cafes,YELP-65ff2048d8e231bba538ac,Orchard Gateway,218 Orchard Rd 238851,1.3006706,103.8393011,Shopping Centers,YELP-9e737a2526c112141c0391,0
11219,Zeppelin & Co,,1.3032824,103.8534177,High Fidelity Audio Equipment; Coffee & Tea,YELP-503fe748eac0e857a80205,Sim Lim Square,1 Rochor Canal Road 188504,1.3030332,103.8530255,Shopping Centers; Electronics,YELP-328b7d99c63a789bf27195,2
11220,Charles & Keith,,1.3071636,103.8325514,shoes,OSM-6723230386,Forum The Shopping Mall,583 Orchard Rd 238884,1.3060918,103.8287068,Shopping Centers,YELP-a94f365fce317a83ead463,0
11221,Margarita's,11 Dempsey Rd #01-19 249673,1.304082815,103.8102722,Mexican,YELP-646d82ccd66433b15bf825,Dempsey Hill,Blk 8D Dempsey Rd #03-01 249679,1.304507,103.8106594,Seafood; Shopping Centers,YELP-0a092f68f231b62a5821c7,2
11222,Madam Saigon,,1.2928695,103.8594161,restaurant,OSM-4560997480,CityLink Mall,1 Raffles Link 039393,1.2922036,103.8545385,Shopping Centers,YELP-ac6a7d984612126297abb6,0
11223,Starbucks,1 Fullerton Road #01-04 One Fullerton 049213,1.2856618,103.8540790,cafe,OSM-2255322392,One Fullerton,1 Fullerton Road 049213,1.2857872,103.8539744,Local Flavor; Shopping Centers,YELP-3d5c36d1bbea9feece9cf7,2
11224,After City Hall Station Exit B,,1.2921058,103.8513328,bus_stop,OSM-410468052,Peninsula Plaza,111 North Bridge Rd #09-01 179098,1.2923267,103.8508288,Shopping Centers,YELP-8723164717f8e5f247fa5d,0
11225,Shang Antique,26 Dempsey Road #01-03 249686,1.3058194,103.8113291,antiques,OSM-3094255530,Dempsey Hill,Blk 8D Dempsey Rd #03-01 249679,1.304507,103.8106594,Seafood; Shopping Centers,YELP-0a092f68f231b62a5821c7,2
11226,Kraftwich by Swissbake,,1.2960419,103.8496293,cafe,OSM-4766033754,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,2
11227,UOB,268 Orchard Road #11-01 Orchard 238856,1.302748,103.8368198,bank,OSM-4869134405,Mandarin Orchard Singapore,333 Orchard Road 238867,1.3019614,103.8360485,Hotels,YELP-476ee75bd19a0fde12f8d8,0
11228,malts,,1.2918456,103.8561715,restaurant,OSM-9061798117,malts,,1.2918123,103.8561412,restaurant,OSM-2671798189,1
11229,Pique Nique,"JCube, 2 Jurong East Central 1 #01-08 609731",1.33322,103.740097,American (Traditional),YELP-470b3bde6d70cfb6f598f7,Ng Teng Fong General Hospital,1 Jurong East Street 21 609606,1.3333962,103.745529,Hospitals,YELP-67034edcda2c4876447a07,0
11230,Hong Lim Food Centre,,1.2852802,103.8459808,restaurant,OSM-1837544313,One Raffles Place,1 Raffles Place 048616,1.2843663,103.850888,Real Estate; Landmarks & Historical Buildings; Shopping Centers,YELP-b25d6741cbcef9f49461d4,0
11231,The Hour Glass,,1.3012047,103.9054266,watches,OSM-6976881190,Parkway Parade,80 Marine Parade Rd 449269,1.3013803,103.9052851,Shopping Centers,YELP-77f14826c657793318132e,2
11232,Citigems,Bugis Junction 200 Victoria street #01-37 188021,1.29966,103.8557129,Jewelry,YELP-97131e967361d0b680f702,National Library,National Library Building 100 Victoria Street 188064,1.297616,103.8542522,Museums; Libraries,YELP-b2fb2d6aebdc8523989739,0
11233,Koi Cafe,201 Victoria Street Bugis Plus #01-01 188067,1.29971,103.8541412,Cafes,YELP-ffc8a09c4eabb84765c4da,Fortune Centre,190 Middle Rd 188979,1.3003923,103.852284,Shopping Centers,YELP-e0aad493de064ccfef8360,0
11234,Tiong Bahru (EWL) Exit C ,,1.2857856,103.8275218,subway_entrance,OSM-1747457435,Tiong Bahru Plaza,"302 Tiong Bahru Road #05-04, Tiong Bahru Plaza 168732",1.2864016,103.8273286,Shopping Centers,YELP-9dae8b919e733c8b21ca34,3
11235,Shanghai Tang,The Shoppes at Marina Bay Sands Shop B1-12 10 Bayfront Avenue 018956,1.28161,103.858771,Women's Clothing,YELP-0088af8f817b5047fa8339,The Shoppes at Marina Bay Sands,2 Bayfront Ave 018972,1.284063,103.8588924,Shopping Centers,YELP-e42eac1f445f3bc222804b,2
11236,New Green Pasture Cafe,190 Middle Road 04-22 188979,1.3006065,103.8520905,restaurant,OSM-2609191586,Wilby Central,15 Queen Street #01-01 188537,1.2980393,103.852676,Hotels,YELP-cb9acc74bb8af374b83c44,0
11237,Grand Mercure Roxy Hotel,50 East Coast Rd Roxy Square 428769,1.303407,103.90431,Hotels,YELP-539ce8f39b2f1e3ff65138,Roxy Square,50 East Coast Road 428769,1.3033499,103.9046089,Shopping Centers,YELP-68ed72a3688c4bbe2022e3,2
11238,DIgi Sound,Orchard Road,1.3044794,103.8335853,yes,OSM-4749080349,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,0
11239,Harvey Norman Millenia Walk,"No 9 Raffles Boulevard #01-59 to 63, #02-37 to 41, #03-02 039596",1.291876474,103.8602808,Electronics; Furniture Stores; Computers,YELP-2591465b401c283e24f3e6,Millenia Walk,9 Raffles Boulevard 039596,1.2926443,103.8593181,Shopping Centers,YELP-77700ee7c4a7bd3714a108,2
11240,Xin Wang,Serangoon Road,1.3144978,103.8576464,restaurant,OSM-4736929917,Mustafa Centre,145 Syed Alwi Road 207704,1.3101243,103.8553164,Shopping Centers,YELP-90c7cff5e412d380ffa8aa,0
11241,Verdure,"Wheelock Place #04-06, 501 Orchard Road 238880",1.30423,103.8303986,Day Spas,YELP-dd15592dac43af3b318022,Lucky Plaza,304 Orchard Rd #02-115 238863,1.304515,103.833963,Shopping Centers,YELP-dad1d39e15cc593a864b10,0
11242,BNP Paribas,Collyer Quay,1.2828306,103.8516279,bank,OSM-4726849426,One Fullerton,1 Fullerton Road 049213,1.2857872,103.8539744,Local Flavor; Shopping Centers,YELP-3d5c36d1bbea9feece9cf7,0
11243,Seoul Garden,"200 Victoria St #02-52, Bugis Junction 188021",1.29966,103.85571,Korean,YELP-0399cf5cf5e5ec64ee5d89,Carlton Hotel,76 Bras Basah Rd 189558,1.2960069,103.8528631,Hotels,YELP-83f5e6ae1d39d3af9c8714,0
11244,Sin Swee Kee Restaurant,,1.2959941,103.854895,restaurant,OSM-4620811714,Bras Basah Complex,231 Bain St 180231,1.2968252,103.8536328,Bookstores; Arts & Crafts; Shopping Centers,YELP-1ad0af784053bc8ce17b20,0
11245,Guan Hin &Co,2 Balestier Road,1.3262583,103.8436432,tyres,OSM-6499063407,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,0
11246,Sound Decisions,,1.2911547,103.8513311,hifi,OSM-8527380221,The Arts House,1 Old Parliament Lane 179429,1.2886638,103.8510684,Performing Arts; Cinema; Venues & Event Spaces,YELP-2f6983f0ab6afadac74b23,0
11247,Bugis Station Exit B (EWL) ,,1.3007824,103.856297,subway_entrance,OSM-4789048505,Bugis+,201 Victoria Street 188067,1.2996734,103.8541655,Shopping Centers,YELP-52d697985f591265e088a0,3
11248,Toy Or Game,,1.300464,103.8447812,video_games,OSM-9685269820,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
11249,LP+Tetsu,Tanglin Mall 163 Tanglin Road #03-18 247933,1.304978032,103.8237173,Japanese; French,YELP-29302ee756a443bcf5a841,Tanglin Mall,163 Tanglin Rd 247933,1.3048369,103.8238575,Shopping Centers,YELP-edcbdddc944dc4de4a1802,2
11250,KFC,,1.4478449,103.8192274,fast_food,OSM-775915361,Sun Plaza,30 Sembawang Dr 757713,1.448146,103.8194878,Shopping Centers,YELP-3387254e6894af77fee374,2
11251,Ya Kun Kaya Toast,,1.3002472,103.8559122,cafe,OSM-2502364474,Ya Kun Kaya Toast,200 Victoria Street #B1-11 Bugis Junction 188021,1.299203317,103.8556417,Cafes; Coffee & Tea,YELP-acc1cf647896f57c90e127,0
11252,Humble Origins Cafe,"NUS Kent Ridge Drive Queenstown,",1.295121243,103.7710488,Cafes,YELP-c01c24ecc8f9c0355978b5,Humble Origins,3 Engineering Drive 2 117579,1.2987584,103.7713584,cafe,OSM-7886527608,1
11253,Deschutes Brewery,,1.2983549,103.8520277,pub,OSM-8647915718,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,0
11254,McDonald's,,1.3054770,103.8317811,fast_food,OSM-6491846614,Shaw House,350 Orchard Road 238868,1.3058286,103.8315296,Department Stores; Shopping Centers,YELP-f18153525385734eb422f6,2
11255,Grab,,1.2808049,103.8487843,office,OSM-6438534386,CapitaGreen,138 Market Street,1.2818759,103.8500225,Shared Office Spaces; Venues & Event Spaces,YELP-d9b52657b495fd10492151,0
11256,The Coffee Bean & Tea Leaf,"2 Orchard Turn, #B1-12 ION Orchard 238801",1.3042225,103.8318171,cafe,OSM-8156212195,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,2
11257,Mouawad,Orchard Road,1.3066028,103.8293423,clothes,OSM-4749080342,Royal Plaza On Scotts,25 Scotts Rd 228220,1.3069424,103.8319653,Hotels,YELP-991ea88f6eb8737dc4bca2,0
11258,Steinway Gallery,"390 Orchard Road, #01-02 Palais Renaissance 238871",1.30666,103.8295832,,YELP-231a22e8c77275df3d8749,Palais Renaissance,390 Orchard Rd Palais Renaissance 238871,1.3067203,103.8296522,Shopping Centers,YELP-c89d4973b0f678cd128e56,2
11259,Ramen Champion,1 Kim Seng Promenade #01-22 Great World City,1.29419,103.8314326,Japanese,YELP-697d85a9734d7ce3c3c903,Great World City,1 Kim Seng Promenade 237994,1.2936086,103.8318929,Shopping Centers,YELP-e1c5b29bd02986d01f3528,2
11260,The Coffee Bean & Tea Leaf,"2 Orchard Turn, #B1-12 ION Orchard 238801",1.3042208,103.8318192,cafe,OSM-6776212401,Mount Elizabeth Hospital,3 Mount Elizabeth 228510,1.3051574,103.8352868,Hospitals,YELP-ee4dce4518071591b2d324,0
11261,Canteen,,1.2856294,103.8013559,restaurant,OSM-5719133769,Anchorpoint,370 Alexandra Rd Anchorpoint Shopping Centre 159953,1.2886901,103.8050249,Grocery; Shopping Centers; Outlet Stores,YELP-091421d00967a233b27285,0
11262,Mellben Signature,7 Tanjong Pagar Plaza #01-105 081007,1.277044869,103.8430710,Seafood,YELP-4372c84cd5e430b89bf718,Tanjong Pagar Plaza,1 Tanjong Pagar Plaza #02-04/05 082001,1.2770687,103.8430662,Shopping Centers,YELP-252c0b62469fbe3759fc8b,2
11263,master chef,,1.2822242,103.8420243,restaurant,OSM-4755701225,People's Park Complex,1 Park Rd 188431,1.2841005,103.8425875,Shopping Centers,YELP-d78688f69bbb1d743af31a,0
11264,Swatch,,1.3073715,103.8324738,watches,OSM-6807856861,Forum The Shopping Mall,583 Orchard Rd 238884,1.3060918,103.8287068,Shopping Centers,YELP-a94f365fce317a83ead463,0
11265,Thien Kee Steamboat Restaurant,6001 Beach Road #B1-20 Golden Mile Tower 199589,1.300486702,103.8608192,Chinese,YELP-b7605d1d0c59f8b17fc63f,Golden Mile Tower,6001 Beach Road 199589,1.3018323,103.8639018,Real Estate,YELP-cdfa4077d8ecaaf41a7ba2,2
11266,Centre for International Law,469A Bukit Timah Road 259770,1.3195248,103.8171678,office,OSM-5664487712,Cluny Court,501 Bukit Timah Rd #01-02 259760,1.3226388,103.8142766,Shopping Centers,YELP-982ad67367efa41e7011e3,0
11267,Jollibee,Lucky Plaza,1.304523,103.8339916,fast_food,OSM-8260836841,Pacific Plaza,9 Scotts Rd Pacific Plaza 228210,1.3066822,103.8318611,Shopping Centers,YELP-bb94c832689c5eed4d9e41,0
11268,Wine Connection,,1.2922475,103.8412578,bar;restaurant,OSM-0136527845,Robertson Walk,11 Unity Street 237995,1.2918177,103.8414548,Local Flavor; Shopping Centers,YELP-be01916a0d7303cfb3cc7a,2
11269,Sukiya,6 Raffles Boulevard #02-138FG Marina Square Center Stage 039594,1.292611810,103.8593070,Buffets; Japanese,YELP-5482d1c848878cb7a01678,Marina Square,6 Raffles Boulevard 039594,1.291286,103.857535,Shopping Centers,YELP-7dd74209ca6f4d44182cb3,2
11270,Pepper Lunch,90 Hougang Avenue 10 #B1-24/25/26 538766,1.37248,103.8937683,Japanese; Do-It-Yourself Food,YELP-1f455959e801f52740083b,Hougang Mall,90 Hougang Avenue 10 538766,1.3724413,103.8937329,Shopping Centers,YELP-14f7c70e343db585dfaf0e,2
11271,Beertale,,1.299575,103.8497172,pub,OSM-7669843927,Sim Lim Square,1 Rochor Canal Road 188504,1.3030332,103.8530255,Shopping Centers; Electronics,YELP-328b7d99c63a789bf27195,0
11272,Opposite Great World City ,,1.2940066,103.8308915,bus_stop,OSM-2771080536,Great World City,1 Kim Seng Promenade 237994,1.2936086,103.8318929,Shopping Centers,YELP-e1c5b29bd02986d01f3528,3
11273,Ritz Apple Strudel - Bugis Junction,200 Victoria St Bugis Junction - B1-K12 188021,1.299324,103.854983,Desserts; Bakeries,YELP-390f2892733b6dbf519774,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
11274,Uob,1 Jurong West Central 2 648886,1.33959,103.7069092,Banks & Credit Unions,YELP-489fc70b7dfd90a4314fb0,Jurong Point,1 Jurong West Central 2 648886,1.3395495,103.7057717,Shopping Centers,YELP-6cec9dad79f35885ea1d93,2
11275,Home-Fix,293 Holland Road 278628,1.3176619,103.785763,doityourself,OSM-3685154866,Home Fix,293 Holland Road #02-18 Cold Storage Jelita Shopping Centre 278628,1.31778,103.7859421,Hardware Stores,YELP-b72c4a0ea0a0c20944979c,1
11276,Before Balestier Plaza ,,1.325700,103.849540,bus_stop,OSM-306662923,Balestier Plaza,400 Balestier Road 329802,1.3257275,103.8503807,Shopping; Shopping Centers,YELP-3dad57000fa78cce4b345a,3
11277,Food on Fire,,1.2833726,103.8488417,restaurant,OSM-5661727632,The Arts House,1 Old Parliament Lane 179429,1.2886638,103.8510684,Performing Arts; Cinema; Venues & Event Spaces,YELP-2f6983f0ab6afadac74b23,0
11278,Hotel Royal,,1.3170216,103.8416478,bus_stop,OSM-410467887,Chui Huay Lim Club,190 Keng Lee Rd 308409,1.3140605,103.8413948,Social Clubs; Recreation Centers,YELP-0d9fb119b705f06594e06c,0
11279,Starbucks,,1.3506154,103.8722061,cafe,OSM-4512836973,Nex,23 Serangoon Central 556083,1.3505283,103.8722753,Shopping Centers,YELP-383764d21bbb54fa4fda2b,2
11280,Fairprice Finest,20 Ah Hood Road Zhong Shan Mall 02-01,1.327066708,103.8462169,Fruits & Veggies; Grocery,YELP-7489719899ff1bc0f1f148,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,2
11281,NUS Raffles Hall ,,1.3009100,103.7727446,bus_stop,OSM-237988305,National University of Singapore,clementi road 129754,1.2962828,103.7773116,Colleges & Universities,YELP-e05d6c10d7bca9c84cb4e2,3
11282,Hana Hana,,1.276309809,103.8437969,Japanese,YELP-30528f5258b2a4d15a9385,Orchid Hotel,1 Tras Link 078867,1.2769761,103.8438855,Hotels,YELP-2482f706d5bf858cb897f6,2
11283,Sing Long,,1.3002184,103.8538277,religion,OSM-5490681629,OG Albert Complex,60 Albert Street 189969,1.3022847,103.8537945,Shopping; Shopping Centers,YELP-cd5a4cbe24b3d651dd08cb,0
11284,Wee Nam Kee,,1.317296,103.8438270,restaurant,OSM-2529892429,United Square,101 Thomson Rd 307591,1.3171615,103.8436059,Shopping Centers,YELP-fb55eddc2d91d52a015d3d,2
11285,Mizuki,391 #05-32 Orchard Road Takashimaya S.C. 238872,1.3023127,103.8348142,restaurant,OSM-3047128543,Ngee Ann City,391 Orchard Rd 238872,1.3026133,103.8347141,Shopping Centers,YELP-fafb8ba23d2ce505a9fe51,2
11286,Bee Cheng Hiang,1 Maritime Square 099253,1.2651342,103.820002,butcher,OSM-9379175919,HarbourFront Centre,1 Maritime Square 099253,1.2643531,103.8202722,Shopping Centers,YELP-d79bf1f130e7b7dbe39bfe,2
11287,Tiffany and Co,391 Orchard Road #01- 05 238872,1.302806175,103.8340536,Jewelry; Accessories; Watches,YELP-19e69dea0aadfe59d9c1d3,Tiffany & Co,Orchard Road,1.3043808,103.8321447,clothes,OSM-4748985335,1
11288,Starbucks,1 George Street #01-02 049145,1.286089879,103.848076,Cafes; Coffee & Tea,YELP-4ba6111d5f21e71cdaa3bb,The Central,6 Eu Tong Sen Street 059817,1.2886306,103.8465836,Shopping Centers,YELP-3b68d03772a8d92c96f4de,2
11289,UOB,63 Jurong West Central 3 #03-01 Jurong Point Shopping Centre 648331,1.3395173,103.705726,atm,OSM-4869133687,Jurong Point,1 Jurong West Central 2 648886,1.3395495,103.7057717,Shopping Centers,YELP-6cec9dad79f35885ea1d93,2
11290,Mingfan fruit trading,,1.3004154,103.8538692,greengrocer,OSM-5473002034,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
11291,Spicy Cafe,"30 Sembawang Dr #01-39, Sun Plaza 757713",1.4481,103.8190499,Imported Food,YELP-526bd7422880007ff48620,Sun Plaza,30 Sembawang Dr 757713,1.448146,103.8194878,Shopping Centers,YELP-3387254e6894af77fee374,2
11292,NTUC FairPrice,1 Jurong West Central 2 #B1-09 Jurong Point 648886,1.3396569,103.7070363,supermarket,OSM-2577843464,NTUC FairPrice,,1.3396244,103.7070781,supermarket,OSM-5527843132,1
11293,McDonald's,Zhongshan Mall,1.3268069,103.8467983,fast_food,OSM-6960316691,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,2
11294,Kanpai,,1.2837858,103.8484906,bar,OSM-5661727637,Chinatown Point,133 New Bridge Road 059413,1.2851981,103.8448884,Shopping Centers,YELP-5d976c2ae1d15727902554,0
11295,Ghim Moh Estate Post Office,21 Ghim Moh Road #01-225 Ghim Moh Estate 270021,1.3103391,103.789086,post_office,OSM-3439181323,Rochester Mall,35 Rochester Dr 138639,1.3056598,103.7882026,Shopping Centers,YELP-eb586f5ade7a33d9cf51bf,0
11296,Progress and Advancement sculpture,,1.2848122,103.8514768,artwork,OSM-6954896685,One Fullerton,1 Fullerton Road 049213,1.2857872,103.8539744,Local Flavor; Shopping Centers,YELP-3d5c36d1bbea9feece9cf7,0
11297,Mr. Coconut,435 Orchard Road #B1-49 Wisma Atria 238877,1.3036272,103.8332693,beverages,OSM-8631740079,Forum The Shopping Mall,583 Orchard Rd 238884,1.3060918,103.8287068,Shopping Centers,YELP-a94f365fce317a83ead463,0
11298,Burger King,1 Sengkang Square Compass One 545078,1.3923931,103.8953305,fast_food,OSM-4836072447,Burger King,,1.3923482,103.8953291,fast_food,OSM-1846072609,1
11299,Mai Thai,331 Yio Chu Kang Road 805960,1.387375398,103.8696293,Thai,YELP-9274d33188bbff04d8914c,Greenwich V,1 Seletar Rd #01-22 807011,1.3875058,103.869389,Shopping Centers,YELP-dd6c97fd402d117b309045,2
11300,Paik's Bibim,,1.2917614,103.8554474,restaurant,OSM-4560997497,The Arts House,1 Old Parliament Lane 179429,1.2886638,103.8510684,Performing Arts; Cinema; Venues & Event Spaces,YELP-2f6983f0ab6afadac74b23,0
11301,Raffles Place Station Exit F ,,1.2820843,103.8508723,bus_stop,OSM-239567659,One Raffles Place,1 Raffles Place 048616,1.2843663,103.850888,Real Estate; Landmarks & Historical Buildings; Shopping Centers,YELP-b25d6741cbcef9f49461d4,3
11302,Riverside Indonesian BBQ,68 Orchard Rd #06-15/20 Plaza Singapura Kopitiam 238839,1.30045,103.8449988,Indonesian; Barbeque,YELP-534749fb942c3ad67ff941,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
11303,Jumbo Seafood Gallery,,1.2892876,103.8483036,restaurant,OSM-462264013,The Arts House,1 Old Parliament Lane 179429,1.2886638,103.8510684,Performing Arts; Cinema; Venues & Event Spaces,YELP-2f6983f0ab6afadac74b23,0
11304,Trendyhub,"200 Victoria St #3-24, Bugis Junction 188021",1.29966,103.8557129,Toy Stores; Flowers & Gifts,YELP-e11fe87979a76ebdcacde1,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
11305,Awfully Chocolate/ Mooshi Bakes,,1.3875446,103.8693989,bakery,OSM-1703808045,Greenwich V,1 Seletar Rd #01-22 807011,1.3875058,103.869389,Shopping Centers,YELP-dd6c97fd402d117b309045,2
11306,TAMOYA,133 New Bridge Rd #B1-48/49 059413,1.285171490,103.844480,Japanese; Noodles,YELP-92775d603c3c77ac803747,Chinatown Point,133 New Bridge Road 059413,1.2851981,103.8448884,Shopping Centers,YELP-5d976c2ae1d15727902554,2
11307,Mistuba Ra-Men,,1.2888968,103.8462786,restaurant,OSM-6780648714,One George Street,1 George Street 049145,1.285739,103.8477898,Real Estate; Landmarks & Historical Buildings,YELP-8404aaacb57dff6f72275d,0
11308,U-Vee Lightings,Balestier Road,1.3251257,103.8502591,lighting,OSM-4749181588,Ibis Singapore Novena,6 Irrawaddy Rd 329543,1.3261587,103.8455417,Hotels,YELP-b2daf57cf8e160d3d8579e,0
11309,McDonald's,,1.3723617,103.9493471,fast_food,OSM-1248614988,White Sands,1 Pasir Ris Central St 3 518457,1.3724336,103.9497377,Shopping Centers,YELP-3c07364e6b8eab246a595f,2
11310,Zara,2 Orchard Turn 238801,1.3040539,103.8318133,clothes,OSM-6105035303,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,2
11311,Casa Santosa,"Robertson Walk #02-15, 11 Unity Street, 237995",1.29216,103.8416138,Health & Medical,YELP-526053a1d0b2a9ddc0166b,Robertson Walk,11 Unity Street 237995,1.2918177,103.8414548,Local Flavor; Shopping Centers,YELP-be01916a0d7303cfb3cc7a,2
11312,Mandarin Orchard Singapore,333 Orchard Road 238867,1.3019614,103.8360485,Hotels,YELP-476ee75bd19a0fde12f8d8,Grand Park Orchard,270 Orch Rd 238857,1.3031228,103.8363628,Hotels,YELP-97800f131a8793058ec0e0,0
11313,Ramada Singapore,16 Ah Hood Road 329983,1.3273799,103.8466398,hotel,OSM-4182906216,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,2
11314,Study place,,1.2963071,103.8497097,cosmetics,OSM-5462473022,Parklane Shopping Mall,35 Selegie Rd 188307,1.3006857,103.849456,Shopping Centers,YELP-95406c0837d78640ba2bce,0
11315,Off White,Orchard Road,1.3026731,103.8367458,clothes,OSM-4749093825,Paragon,290 Orchard Rd 238859,1.3038335,103.8356396,Shopping Centers,YELP-3822e7fa0f36b3a1c2e25d,0
11316,Best Denki,391 Orchard Road 238872,1.3022551,103.8352924,electronics,OSM-9382543799,Ngee Ann City,391 Orchard Rd 238872,1.3026133,103.8347141,Shopping Centers,YELP-fafb8ba23d2ce505a9fe51,2
11317,Opposite University Hall ,,1.2975618,103.7780210,bus_stop,OSM-3419754365,National University of Singapore,clementi road 129754,1.2962828,103.7773116,Colleges & Universities,YELP-e05d6c10d7bca9c84cb4e2,3
11318,DBS,391 Orchard Road 238872,1.3030955,103.8338401,bank,OSM-0702543498,Ngee Ann City,391 Orchard Rd 238872,1.3026133,103.8347141,Shopping Centers,YELP-fafb8ba23d2ce505a9fe51,2
11319,Din Tai Fung,,1.2931018,103.8319215,restaurant,OSM-6711715854,Great World City,1 Kim Seng Promenade 237994,1.2936086,103.8318929,Shopping Centers,YELP-e1c5b29bd02986d01f3528,2
