,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
7149,Far Niente,,43.6475977,-79.3794485,restaurant,OSM-412343812,Commerce Court,25 King Street W M5L 1E2,43.6481361,-79.377759,Home Services; Real Estate; Real Estate Services,YELP-0u1Jd80kgwOacJ7BBcCksg,2
7150,Cavallino Fine Leathers,6464 Yonge Street,43.796015,-79.4219753,bag,OSM-5445307534,Centerpoint Mall,6464 Yonge Street M2M 3X7,43.7957129,-79.4222702,Shopping; Shopping Centers,YELP-7OhmKvC8NdzNtvc0zMDLOg,2
7151,Dufferin Street Baptist Church,,43.6660351,-79.4377606,place_of_worship,OSM-67972757,Galleria Shopping Centre,1245 Dupont Street M6H 2A6,43.6675093,-79.4420764,Public Relations; Professional Services; Shopping; Shopping Centers,YELP-UmZabXjUjTVekZlys2Ao8A,0
7152,Pita Pit,,43.6739335,-79.469691,fast_food,OSM-5249129253,The Stockyards,Weston Road M6P 1V7,43.6738618,-79.470292,Shopping; Shopping Centers,YELP-qd4qMzC2QrlgY4iDBMeLiQ,2
7153,Little Burgandy,,43.653124,-79.3801029,shoes,OSM-6712315896,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
7154,Bath & Body Works,,43.6541524,-79.3810147,cosmetics,OSM-6711380527,Blue Marine & Co.,,43.6548858,-79.3811789,clothes,OSM-6712327872,0
7155,Nom Nom Nom Crepes,707 Dundas Street West M5T 2W6,43.6519938,-79.4048143,restaurant,OSM-4013650575,Nom Nom Nom Poutine,707 Dundas Street W M5T 2W6,43.6520696113,-79.4047858939,Creperies; French; Poutineries; Restaurants; Food; Street Vendors,YELP-PlYrlj86zAYljZTRCBSZ3A,1
7156,Tommy Hilfiger,,43.6551031,-79.4354612,clothes,OSM-6568160922,My House,,43.656975,-79.4362041,houseware,OSM-6568830904,0
7157,Brookfield Place Underground Parking ,,43.6465040,-79.3777478,parking,OSM-274412722,Brookfield Place,181 Bay Street M5J 2T3,43.6472158,-79.3783068,Shopping; Shopping Centers,YELP-kRcBHPnFTrN8h4xZ1QnQxA,3
7158,Once Upon A Child,,43.8095148,-79.2699786,clothes,OSM-6586981331,Woodside Square,1571 Sandhurst Circle M1V 1V2,43.8093985,-79.2694575,Shopping; Shopping Centers,YELP-c-xX-gBihfVyPW0w-zbNBw,2
7159,Hospital News ,,43.6580158,-79.3899838,vending_machine,OSM-0307754862,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,3
7160,VR Kidz,,43.7060150,-79.3458624,clothes,OSM-9629003681,East York Town Centre,45 Overlea Boulevard M4H 1C3,43.7055856,-79.3460086,Shopping; Shopping Centers,YELP-tMlfhQXGCraTWouh-RsaiQ,2
7161,Queen's Park Crescent West,,43.666306,-79.3932914,bus_stop,OSM-331642944,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
7162,Centennial College ,,43.7854908,-79.2289980,bus_stop,OSM-2418336875,Centennial College,941 Progress Avenue M1G 3T8,43.7857226,-79.2278292,Colleges & Universities; Education,YELP-mU27Ab1fe3YhIfiRfRrTpw,3
7163,Cantina Mercatto,,43.6481541,-79.3767504,restaurant,OSM-6548224599,The Strathcona Hotel,60 York St M5J 1S8,43.6462299,-79.3831543,Hotels & Travel; Bars; Event Planning & Services; Hotels; Pubs; Nightlife,YELP-6OSaK0K6c4YFMtb8DtfY9g,0
7164,L'espresso Bar Mercurio,321 Bloor Street W M5S 1S5,43.6676171977,-79.4005244162,Coffee & Tea; Food; Cafes; Restaurants,YELP-6523nDtkmu0gAWraONi879,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,2
7165,Bentley,220 Yonge Street M5B 2H1,43.6553932,-79.380898,bag,OSM-936000362,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
7166,Garage,,43.6554546,-79.4355875,clothes,OSM-1184778549,Big Orange,,43.6550212,-79.4340748,fast_food,OSM-6568182611,0
7167,Exotix Studios,163 Spadina Avenue M5V 2L6,43.6485867,-79.3959673,tattoo,OSM-2057596637,Soho Metropolitan Hotel,318 Wellington Street W M5V 3T4,43.6449518,-79.3925979,Hotels & Travel; Apartments; Hotels; Home Services; Real Estate; Event Planning & Services,YELP-YqN6cOlehztpqoDY1A2Usg,0
7168,Best Doctors Canada,1 Queen Street East,43.6523481,-79.3789918,doctors,OSM-5709171323,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
7169,Popeyes,,43.6544423,-79.4357668,fast_food,OSM-6567866470,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
7170,Biff's,,43.6474564,-79.3762616,restaurant,OSM-1593913270,Commerce Court,25 King Street W M5L 1E2,43.6481361,-79.377759,Home Services; Real Estate; Real Estate Services,YELP-0u1Jd80kgwOacJ7BBcCksg,0
7171,Union,,43.645828,-79.3793575,subway_entrance,OSM-547491209,Union Station,65 Front Street W M5J 1E6,43.6447164,-79.380348,Landmarks & Historical Buildings; Public Transportation; Public Services & Government; Transportation; Train Stations; Hotels & Travel,YELP-Sg2l7S_huzkRLmk2NoeuSg,3
7172,Coach,218 Yonge Street,43.6530874,-79.3801642,bag,OSM-5711568521,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
7173,Koyoi Japanese Restaurant & Bar,,43.6667256,-79.3856434,restaurant,OSM-7600231103,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,0
7174,Hair King,,43.8089658,-79.2691671,hairdresser,OSM-3596988473,Woodside Square,1571 Sandhurst Circle M1V 1V2,43.8093985,-79.2694575,Shopping; Shopping Centers,YELP-c-xX-gBihfVyPW0w-zbNBw,2
7175,Showcase,,43.6570839,-79.436275,gift,OSM-6618830858,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
7176,Liberty Village Dental,,43.6392418,-79.4150025,dentist,OSM-1279837733,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
7177,Curry Kitchen By the Grange,109 McCaul Street M5T 2W7,43.6537184,-79.3909035,Restaurants; Food Delivery Services; Food; Afghan; Indian,YELP-qc764RiIDhpPB_fHROMjZw,Helena's Magic Kitchen,,43.6538039,-79.3910277,fast_food,OSM-2808873204,0
7178,Hero Certified Burgers,,43.6472693,-79.3829807,fast_food,OSM-1125689233,Brookfield Place,181 Bay Street M5J 2T3,43.6472158,-79.3783068,Shopping; Shopping Centers,YELP-kRcBHPnFTrN8h4xZ1QnQxA,0
7179,Weslodge,480 King Street West,43.6453893,-79.3961396,restaurant,OSM-2554589665,Soho Metropolitan Hotel,318 Wellington Street W M5V 3T4,43.6449518,-79.3925979,Hotels & Travel; Apartments; Hotels; Home Services; Real Estate; Event Planning & Services,YELP-YqN6cOlehztpqoDY1A2Usg,0
7180,Lost Boys Vintage,,43.6537541,-79.4004892,clothes,OSM-7856569580,Dragon City,280 Spadina Avenue M5T 3A5,43.6524584,-79.3984549,Shopping; Shopping Centers,YELP-VhF78Nze3kHDzfhpsRWfxQ,0
7181,Vinci Park,,43.6459596,-79.3847036,parking,OSM-2681569044,The Strathcona Hotel,60 York St M5J 1S8,43.6462299,-79.3831543,Hotels & Travel; Bars; Event Planning & Services; Hotels; Pubs; Nightlife,YELP-6OSaK0K6c4YFMtb8DtfY9g,0
7182,Hard Rock Cafe,"Rogers Centre, 1 Blue Jays Way, Ste 3500 M5V 1J3",43.645268,-79.388952,American (Traditional); Restaurants,YELP-9Z03sjpsyM4aiSSk_yiwNA,The Strathcona Hotel,60 York St M5J 1S8,43.6462299,-79.3831543,Hotels & Travel; Bars; Event Planning & Services; Hotels; Pubs; Nightlife,YELP-6OSaK0K6c4YFMtb8DtfY9g,0
7183,A + Nails & Spa,859 Dundas Street West M6J 3W2,43.6512848,-79.4103202,beauty,OSM-5718047821,Royal Cinema,608 College Street M6G 1A1,43.6553706,-79.4145667,Arts & Entertainment; Cinema,YELP-R_9PIy-iFsZOU52S8TTK_g,0
7184,Firkin on Harbour,10 Yonge Street,43.6425733,-79.3756819,restaurant,OSM-2807689017,Pinnacle Centre,33 Bay Street M5J 2Z3,43.6430557,-79.3766244,Home Services; Real Estate; Apartments,YELP-wMtdEdcmG0zhplZniBxjMw,0
7185,Pickle Barrel,6464 Yonge Street,43.7960227,-79.4212621,restaurant,OSM-6545342846,Centerpoint Mall,6464 Yonge Street M2M 3X7,43.7957129,-79.4222702,Shopping; Shopping Centers,YELP-7OhmKvC8NdzNtvc0zMDLOg,2
7186,The Oxley,121 Yorkville Avenue M5R 1C4,43.670519,-79.392956,Gastropubs; Bars; British; Nightlife; Pubs; Restaurants,YELP-n_-CwlqV8fzEIUPky8Ibtw,Royal Ontario Museum,100 Queen's Park M5S 2C6,43.6677062,-79.3946899,Shopping; Art Galleries; Arts & Entertainment; Museums,YELP-g3t2AQQVT2tWD64Huu7xVA,0
7187,The Children's Place,,43.6477854,-79.3815041,clothes,OSM-3698533569,The Strathcona Hotel,60 York St M5J 1S8,43.6462299,-79.3831543,Hotels & Travel; Bars; Event Planning & Services; Hotels; Pubs; Nightlife,YELP-6OSaK0K6c4YFMtb8DtfY9g,0
7188,Stitch it Clothing Alterations,"55 Bloor Street West, Unit 3 M4W 1A1",43.669948,-79.389171,Sewing & Alterations; Local Services,YELP-459mATIRcXGytmwycga781,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,2
7189,Jacaranda Tree & Co.,569 Mount Pleasant Road,43.7033284,-79.3879304,furniture,OSM-1739792189,Esso,381 Mount Pleasant Road M4S 2L5,43.6988784,-79.3862535,Gas Stations; Automotive,YELP-qBggpCHUpsTYxG1CEX4Z6Q,0
7190,Rogers,,43.6406543,-79.3887926,mobile_phone,OSM-971320999,Rogers Centre,1 Blue Jays Way M5V 1J3,43.6416418,-79.3892356,Arts & Entertainment; Stadiums & Arenas; Active Life; Landmarks & Historical Buildings; Public Services & Government; Baseball Fields,YELP-yiU-3I-amn5_ACEzuWHglw,2
7191,Sir Winston Churchill,,43.6536819,-79.3850633,artwork,OSM-1889248806,Staples,375 University Avenue M5G 2J5,43.6534649,-79.3869955,Shopping; Office Equipment,YELP-tODMDeR4Ls6vFH6HKw85QQ,0
7192,Pizzeria Libretto,King Street West,43.6444172,-79.3988692,restaurant,OSM-5930900986,Soho Metropolitan Hotel,318 Wellington Street W M5V 3T4,43.6449518,-79.3925979,Hotels & Travel; Apartments; Hotels; Home Services; Real Estate; Event Planning & Services,YELP-YqN6cOlehztpqoDY1A2Usg,0
7193,Chadani,51 Colborne Street M5E 1E3,43.649008,-79.374789,restaurant,OSM-1677537886,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,2
7194,TSB 2000,20 Street,43.650343,-79.376437,fast_food,OSM-1512234610,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,0
7195,Urban Herbivore,,43.6561828,-79.4028475,restaurant,OSM-534351577,Market 707,707 Dundas Street W M5T 2W6,43.6520347,-79.4048837,Shopping Centers; Shopping; Tapas/Small Plates; Restaurants,YELP-t_jAboryT91beCyJa9qSlQ,0
7196,Cameo Fashions,,43.757173,-79.3121386,clothes,OSM-6570353556,Paro Fashions,,43.757313,-79.3115458,clothes,OSM-6570406391,0
7197,Desire,,43.655887,-79.4357571,jewelry,OSM-8548182684,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
7198,Far Niente,,43.6475897,-79.3794967,restaurant,OSM-012343046,Commerce Court,25 King Street W M5L 1E2,43.6481361,-79.377759,Home Services; Real Estate; Real Estate Services,YELP-0u1Jd80kgwOacJ7BBcCksg,2
7199,Manulife Centre parking,,43.6684243,-79.3880835,parking,OSM-595496858,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
7200,Fit4Less,6464 Yonge Street,43.7953170,-79.4222518,leisure,OSM-2295342827,Centerpoint Mall,6464 Yonge Street M2M 3X7,43.7957129,-79.4222702,Shopping; Shopping Centers,YELP-7OhmKvC8NdzNtvc0zMDLOg,2
7201,Joey Eaton Centre,,43.655865,-79.38186,restaurant,OSM-1409184670,Joey Eaton Centre,,43.655847,-79.38180,restaurant,OSM-6719184182,1
7202,L'Amour,,43.6556326,-79.3847783,cosmetics,OSM-6959206653,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,0
7203,Queen Street East,,43.6523155,-79.3791256,bus_stop,OSM-400919121,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,0
7204,Mercatto,,43.660083,-79.387467,restaurant,OSM-1288995614,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
7205,Samsonite,,43.7249295,-79.4509999,bag,OSM-2938978650,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
7206,Woodside Cinemas,,43.8100841,-79.2693947,cinema,OSM-436012600,Woodside Cleaners,,43.8085115,-79.2693478,dry_cleaning,OSM-6586988240,0
7207,The Source,6464 Yonge Street,43.7955006,-79.4228305,electronics,OSM-5347775307,Centerpoint Mall,6464 Yonge Street M2M 3X7,43.7957129,-79.4222702,Shopping; Shopping Centers,YELP-7OhmKvC8NdzNtvc0zMDLOg,2
7208,Health Choice Pharmacy,449 Queen Street West M5V 2A9,43.648518,-79.396892,pharmacy,OSM-1518403524,Soho Metropolitan Hotel,318 Wellington Street W M5V 3T4,43.6449518,-79.3925979,Hotels & Travel; Apartments; Hotels; Home Services; Real Estate; Event Planning & Services,YELP-YqN6cOlehztpqoDY1A2Usg,0
7209,St. Andrew's Church,,43.6474023,-79.3854624,information,OSM-800029436,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
7210,Yogen Früz,218 Yonge St M5B 2H6,43.6535342,-79.3799716,Food; Ice Cream & Frozen Yogurt,YELP-Bgx4hrBGA0c7fED6y9Yzkw,Rogers,,43.6542301,-79.3808173,mobile_phone,OSM-6711360542,0
7211,"National Post, 24 Hours, Toronto Star, Streetbox Media",,43.6689728,-79.389327,vending_machine,OSM-2481909029,The Oxley,121 Yorkville Avenue M5R 1C4,43.670519,-79.392956,Gastropubs; Bars; British; Nightlife; Pubs; Restaurants,YELP-n_-CwlqV8fzEIUPky8Ibtw,0
7212,Numero Uno Hairstyling,,43.646584,-79.388106,hairdresser,OSM-1132993179,Rogers Centre,1 Blue Jays Way M5V 1J3,43.6416418,-79.3892356,Arts & Entertainment; Stadiums & Arenas; Active Life; Landmarks & Historical Buildings; Public Services & Government; Baseball Fields,YELP-yiU-3I-amn5_ACEzuWHglw,0
7213,Le Château,,43.6537923,-79.3808862,clothes,OSM-6711380524,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,0
7214,Kate Spade New York,,43.6541001,-79.3806016,clothes,OSM-8931391780,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
7215,Batch,75 Victoria Street M5C 2B1,43.651575,-79.3772947,pub,OSM-281663297,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,0
7216,Miele,,43.7249287,-79.4547475,houseware,OSM-6355063586,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
7217,Gallery Sushi,,43.6542593,-79.3905777,restaurant,OSM-2792969581,Staples,375 University Avenue M5G 2J5,43.6534649,-79.3869955,Shopping; Office Equipment,YELP-tODMDeR4Ls6vFH6HKw85QQ,0
7218,Aldo,,43.6539228,-79.3809140,shoes,OSM-7681380322,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
7219,Ontario Fire Fighters Memorial,,43.6603671,-79.3899679,historic,OSM-216175464,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,2
7220,Sen5es,,43.6448370,-79.3920859,restaurant,OSM-5592681408,Soho Metropolitan Hotel,318 Wellington Street W M5V 3T4,43.6449518,-79.3925979,Hotels & Travel; Apartments; Hotels; Home Services; Real Estate; Event Planning & Services,YELP-YqN6cOlehztpqoDY1A2Usg,2
7221,Links of London,,43.6539122,-79.3805916,jewelry,OSM-6711391672,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
7222,Tommy Hilfiger,,43.6551031,-79.4354612,clothes,OSM-6568160922,Tommy Hilfiger,,43.6551324,-79.4354372,clothes,OSM-0798160003,1
7223,'Ono Poké Bar,,43.6391694,-79.4158128,fast_food,OSM-6169559048,Metro,100 Lynn Williams Street M6K 3N6,43.639998,-79.4178224,Grocery; Food,YELP-MwxMuG5hvEL0sGzgGVlAXw,0
7224,Loblaws,60 Carlton Street M5B 1L1,43.6621038957,-79.3797745184,Donuts; Food; Grocery; Bakeries,YELP-53GguDU6v46zPJTL3CZl5g,Loblaws,60 Carlton Street M5B 1J2,43.6620397,-79.3801385,supermarket,OSM-4023857905,1
7225,Coach,,43.7260490,-79.45201,bag,OSM-5118985511,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
7226,University of Toronto ,,43.664013,-79.3981859,information,OSM-361800186,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,3
7227,Everbest Bakery,,43.8088189,-79.2694944,bakery,OSM-5096981851,Woodside Square,1571 Sandhurst Circle M1V 1V2,43.8093985,-79.2694575,Shopping; Shopping Centers,YELP-c-xX-gBihfVyPW0w-zbNBw,2
7228,Carmen's Designs,,43.6772083,-79.4470173,clothes,OSM-7578529541,Earlscourt Park,1200 Lansdowne Avenue M6E 1C3,43.6736176,-79.4515035,Parks; Active Life; Dog Parks,YELP-JODWOfeEICAlO2T_VAEbSg,0
7229,La Vie en Rose,,43.6733412,-79.4707759,clothes,OSM-2780593060,Thai Express,32 Weston Road M6N 5H4,43.6741506,-79.4693659,Restaurants; Thai,YELP-6l73cxX_tol8RsvTZZIvPg,0
7230,Woodbine Entertainment Group,555 Rexdale Boulevard,43.7152085,-79.6041339,office,OSM-5069774321,Woodbine Racetrack,555 Rexdale Boulevard M9W 5L2,43.715158,-79.6041288,Arts & Entertainment; Stadiums & Arenas,YELP-8Ke2LwrJgB4eVvaDSiPKyg,2
7231,john varvatos,,43.7243406,-79.4533561,clothes,OSM-2018929853,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
7232,Godiva Chocolatier,,43.6525565,-79.3802495,chocolate,OSM-6711381753,Purdys Chocolatier,,43.6532131,-79.3804274,chocolate,OSM-6711381762,0
7233,Village Juicery,,43.7251046,-79.4546596,fast_food,OSM-6355063587,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
7234,Taco Del Mar,135 Bremner Boulevard M5J 0A1,43.6422962,-79.3835389,fast_food,OSM-2558514893,Harbourfront Centre,235 Queens Quay W M5J 2G8,43.6385905,-79.3833246,Local Flavor; Arts & Entertainment; Performing Arts; Venues & Event Spaces; Event Planning & Services,YELP-wYZoSBvIbJWvDl-ruZwJ7Q,0
7235,Union Chicken,,43.6445565,-79.3817378,restaurant,OSM-5553403090,CN Tower,301 Front Street W M5V 2T6,43.6425651,-79.38712,Landmarks & Historical Buildings; Public Services & Government; Arts & Entertainment; Observatories,YELP--9dmhyBvepc08KPEHlEM0w,0
7236,Bike Share Toronto,,43.6468501,-79.3830342,bicycle_rental,OSM-6859089668,Commerce Court,25 King Street W M5L 1E2,43.6481361,-79.377759,Home Services; Real Estate; Real Estate Services,YELP-0u1Jd80kgwOacJ7BBcCksg,0
7237,Starbucks,,43.664996,-79.3804701,cafe,OSM-1291986457,Maple Leaf Gardens,60 Carlton St M5B 1L1,43.6622007,-79.3803017,Arts & Entertainment; Stadiums & Arenas,YELP-WuiL8hJD_7H22VxNZnrKHw,0
7238,Ron White,,43.6686506,-79.3882696,shoes,OSM-1128482644,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
7239,The Beer Store,350 Queens Quay W M5V 3A7,43.6385417,-79.3890065,Food; Beer; Wine & Spirits,YELP-231IByU_R2lUixoRXsQ453,Maple Leaf Quay,370 Queens Quay W M5V 3J3,43.6386925,-79.3891372,Real Estate; Home Services; Apartments,YELP-Y78PC0YDyrfa1NKSaTlc-A,2
7240,Black Creek Medical Centre,1 York Gate Boulevard,43.7589352,-79.5200051,doctors,OSM-6370888044,Yorkgate Mall,"1 Yorkgate Boulervard, Unit 210 M3N 3A1",43.7582414,-79.5193111,Food; Shopping Centers; Beer; Wine & Spirits; Shopping,YELP-XsccJX5UnUIhgV1t3nUt-w,2
7241,Michel's Baguette,,43.647153,-79.381185,fast_food,OSM-1205828127,Commerce Court,25 King Street W M5L 1E2,43.6481361,-79.377759,Home Services; Real Estate; Real Estate Services,YELP-0u1Jd80kgwOacJ7BBcCksg,0
7242,Marley Coffee,,43.7843967,-79.2287075,cafe,OSM-9104177766,Centennial College,941 Progress Avenue M1G 3T8,43.7857226,-79.2278292,Colleges & Universities; Education,YELP-mU27Ab1fe3YhIfiRfRrTpw,2
7243,Access,,43.648105,-79.383407,department_store,OSM-1141396304,Metro Hall,55 John St M5V 3C6,43.6460473,-79.3887639,Public Services & Government,YELP-U_PV0FKu9t7XgKaanpkHjA,0
7244,Pinky Nails,,43.6642735,-79.3844458,beauty,OSM-3778083415,Maple Leaf Gardens,60 Carlton St M5B 1L1,43.6622007,-79.3803017,Arts & Entertainment; Stadiums & Arenas,YELP-WuiL8hJD_7H22VxNZnrKHw,0
7245,Sid's Southside Cafe,,43.6621453,-79.3984112,food_court,OSM-333553035,Medical Sciences Building,1 King's College Cir M5S 1A8,43.6607748,-79.3933729,Colleges & Universities; Education,YELP-CZ4E9MwQkTvRQ9U5O5YBuA,0
7246,Hotbox,204 Augusta Avenue,43.6546031,-79.4022118,office,OSM-5401770821,Market 707,707 Dundas Street W M5T 2W6,43.6520347,-79.4048837,Shopping Centers; Shopping; Tapas/Small Plates; Restaurants,YELP-t_jAboryT91beCyJa9qSlQ,0
7247,Woodside Cinemas,,43.8100860,-79.2693913,cinema,OSM-499012936,Woodside Square,1571 Sandhurst Circle M1V 1V2,43.8093985,-79.2694575,Shopping; Shopping Centers,YELP-c-xX-gBihfVyPW0w-zbNBw,2
7248,Johnston & Murphy,,43.6537211,-79.3804087,shoes,OSM-6711360544,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
7249,Sort Stack Records,256A Queen Street West,43.6499416,-79.3915951,music,OSM-6401675744,Staples,375 University Avenue M5G 2J5,43.6534649,-79.3869955,Shopping; Office Equipment,YELP-tODMDeR4Ls6vFH6HKw85QQ,0
7250,Mobile Snap,1 Dundas Street West,43.6558218,-79.381717,mobile_phone,OSM-5718405439,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
7251,Spring Rolls,40 Dundas Street West,43.656153,-79.3826406,restaurant,OSM-412330908,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,0
7252,CIBC,,43.6522301,-79.3788884,bank,OSM-515618891,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
7253,Secrets From Your Sister,560 Bloor Street West M6G 1K1,43.6651912,-79.4115214,boutique,OSM-4466316496,918 Bathurst,918 Bathurst Street M5R 3G5,43.6685679,-79.4129805,Shopping; Event Planning & Services; Art Galleries; Arts & Entertainment; Education; Performing Arts; Venues & Event Spaces,YELP-C1kFlSOQnigbInVPD2IB1g,0
7254,Sculpture Nails,,43.6383595,-79.3902088,beauty,OSM-3477658899,Maple Leaf Quay,370 Queens Quay W M5V 3J3,43.6386925,-79.3891372,Real Estate; Home Services; Apartments,YELP-Y78PC0YDyrfa1NKSaTlc-A,2
7255,Baskin Robbins Ice Cream,218 Yonge Street M5B 2H6,43.6535342,-79.3799716,Ice Cream & Frozen Yogurt; Food,YELP-1tExFDRngunb63bzpFDE0g,Staples,375 University Avenue M5G 2J5,43.6534649,-79.3869955,Shopping; Office Equipment,YELP-tODMDeR4Ls6vFH6HKw85QQ,0
7256,Lake Shore Boulevard West,,43.6430679,-79.3776965,bus_stop,OSM-2367377115,Queen's Quay Terminal,207 Queens Quay W M5J 1A7,43.6388483,-79.3806148,Shopping; Shopping Centers,YELP-FqnUKiuJlQu2gDQZxkrmmw,0
7257,Giving & Living,,43.757493,-79.2297725,houseware,OSM-6592019134,Cedarbrae Mall,3495 Lawrence Avenue E M1H 1A9,43.757644,-79.228484,Shopping; Shopping Centers,YELP-RmEIh0hh7OFVABJ9u8YxQw,2
